Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg GCT Balance,Avg Run Cadence,Max Run Cadence,Normalized Power® (NP®),L/R Balance,Training Stress Score®,Max Avg Power (20 min),Power,Max Power,Total Strokes,Avg. Swolf,Avg Stroke Rate,Max Depth,Bottom Time,Min Water Temp,Gas Type,Surface Interval,Decompression,Weight,Current,Surface Conditions,Water Type
running,2014-01-29 22:06:23,false,"Untitled","1.70","169","23:20","--","--","0.0","130","170","13:43","9:49","--","--","0.90","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-10-14 12:34:05,false,"Untitled","2.00","256","16:57","--","--","0.0","--","--","8:28","8:03","168","177","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-08-12 10:16:23,false,"Falmouth Road Race","7.08","904","1:08:17","--","--","0.0","--","--","9:39","4:24","840","823","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-08-04 15:12:16,false,"Untitled","1.50","193","11:58","--","--","0.0","--","--","7:59","7:13","45","33","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2012-07-28 14:18:59,false,"Untitled","18.97","1,008","1:17:58","--","--","0.0","--","--","14.6","21.4","427","433","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-07-12 19:06:20,false,"Untitled","2.02","260","14:44","--","--","0.0","--","--","7:17","6:45","61","66","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-07-07 10:39:15,false,"Untitled","2.18","279","17:15","--","--","0.0","--","--","7:55","6:59","72","85","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-07-04 10:34:58,false,"Untitled","4.61","593","46:25","--","--","0.0","--","--","10:04","7:49","149","149","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-07-01 11:07:21,false,"Untitled","4.01","512","31:44","--","--","0.0","--","--","7:55","4:56","252","251","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-06-28 18:21:55,false,"Untitled","4.21","548","32:13","--","--","0.0","--","--","7:39","5:04","327","325","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-06-24 08:07:39,false,"Untitled","6.27","812","48:07","--","--","0.0","--","--","7:41","4:20","72","74","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-06-21 18:21:13,false,"Untitled","1.61","206","12:14","--","--","0.0","--","--","7:35","6:41","32","37","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-06-19 18:42:05,false,"Untitled","2.75","342","22:46","--","--","0.0","--","--","8:16","6:43","284","250","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-06-14 19:21:38,false,"Untitled","0.08","10","0:50.6","--","--","0.0","--","--","10:17","9:33","--","--","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-06-12 18:54:53,false,"Untitled","3.27","421","26:47","--","--","0.0","--","--","8:12","7:19","102","93","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-06-10 15:46:39,false,"Untitled","4.01","520","29:26","--","--","0.0","--","--","7:21","5:41","137","140","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-06-08 17:35:55,false,"Untitled","4.45","556","35:41","--","--","0.0","--","--","8:01","4:42","3","2","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-06-05 18:53:47,false,"Castle Island","5.12","653","44:01","--","--","0.0","--","--","8:36","7:43","232","231","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-06-03 09:48:43,false,"AIDS 5k Race","3.12","402","22:45","--","--","0.0","--","--","7:17","4:26","2","13","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-05-31 17:23:36,false,"Vernal Pool","2.00","253","16:20","--","--","0.0","--","--","8:09","6:32","266","285","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-05-29 18:32:47,false,"DeCotis Farm Road","3.13","395","26:24","--","--","0.0","--","--","8:27","6:18","433","430","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-05-26 09:50:23,false,"Maine Run - Curtis Road","3.00","379","27:05","--","--","0.0","--","--","9:02","5:51","394","400","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-05-24 18:10:13,false,"Castle Island","2.16","279","16:33","--","--","0.0","--","--","7:40","6:35","167","164","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-05-20 18:47:07,false,"Esplanade","2.02","261","17:16","--","--","0.0","--","--","8:33","6:36","243","243","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-05-13 18:02:38,false,"Castle Island","2.00","255","16:07","--","--","0.0","--","--","8:02","7:05","56","60","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-05-06 12:21:12,false,"Castle Island","3.10","402","22:55","--","--","0.0","--","--","7:23","6:34","302","279","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-05-03 19:57:49,false,"Castle Island","2.14","278","16:13","--","--","0.0","--","--","7:34","7:04","57","58","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-05-02 12:14:26,false,"SMT Woodland Trail","1.83","236","14:31","--","--","0.0","--","--","7:55","5:38","121","90","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-04-29 16:55:26,false,"Castle Island","1.07","135","7:49.8","--","--","0.0","--","--","7:18","6:46","33","26","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
running,2012-04-27 18:39:36,false,"North End Bridge","1.11","140","8:20.5","--","--","0.0","--","--","7:31","6:20","3","10","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2012-04-16 21:52:13,false,"10 West to the Palace","3.57","203","18:47","--","--","0.0","--","--","11.4","33.1","36","42","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2012-04-16 18:51:00,false,"The Palace to 10 West","3.47","241","19:47","--","--","0.0","--","--","10.5","22.2","23","25","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2012-04-15 20:46:42,false,"Pat's to The Palace","4.27","242","21:44","--","--","0.0","--","--","11.8","18.7","25","--","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
cycling,2012-04-15 15:19:15,false,"The Palace to the Greenway","3.80","234","24:57","--","--","0.0","--","--","9.1","19.7","49","96","0.00","0.0","0.0","--","--","--","--","--","--","0.0","--","--","--","--","--","--","--","0:00","0.0","--","0:00","No","--","--","--","--"
